full_site_address,nearby_traffic_lights_count,distance_nearest_traffic_light_1,distance_nearest_traffic_light_2,distance_nearest_traffic_light_3,distance_nearest_traffic_light_4,distance_nearest_traffic_light_5,distance_nearest_traffic_light_6,distance_nearest_traffic_light_7,distance_nearest_traffic_light_8,distance_nearest_traffic_light_9,distance_nearest_traffic_light_10
"Dunn , 1555 Dunn Ave , Jacksonville , FL , 32218",21,0.0415179886171142,0.373218554837977,0.674370971960465,0.811784942344628,0.876484092810175,0.884357237017699,0.980709560714666,1.20289830458948,1.32178469490032,1.34773481755297
"Durango , 780 S Camino Del Rio , Durango , CO , 81301",15,0.0989213346737059,0.6630395206132,0.75130586168518,0.780151743231132,1.0505714920795,1.27256861702494,1.38831861985136,1.540649192816,1.71598604706141,1.76815038673596
"Durbin , 786 Durbin Pavilion Dr , Saint Johns , FL , 32259",12,0.0843211705963318,0.252607971877662,0.332312071872111,0.395292207847245,0.560022558377486,0.960184636060773,1.15088645921856,1.19118471881858,1.2366436420154,1.35829554460705
"Durham , 3404 N Roxboro St , Durham , NC , 27704",54,0.0432046171057846,0.070267345287009,0.139620122402634,0.269922835506742,0.273570144307843,0.439803820696641,0.491792926119384,0.509232235974694,0.643561012523954,0.695120885651117
"E. Plaza , 2207 E Plaza Blvd , National City , CA , 91950",104,0.190978359145056,0.234871251940602,0.262369034658971,0.296941229284273,0.360961176428432,0.372140712524028,0.378239990511702,0.451238588537928,0.486387026192396,0.504925599656591
"ENGLEWOOD CAR WASH , 287 S Indiana Ave , Englewood , FL , 34223",10,0.127181735380793,0.325107122259493,0.377687246846813,0.909341349657784,0.986981887294715,1.08604665531776,1.14159522287954,1.52654597877903,1.60133407117322,1.73792374289246
"EXPRESS AUTO WASH , 7167 NY-54 , Bath , NY , 14810",5,0.952226855938569,1.17765052902139,1.27119457894782,1.36397643768642,1.42696404420941,,,,,
"EXPRESSWAY 55 , 800 Motor Pkwy , Brentwood , NY , 11717",50,0.0507502523081827,0.120725973275598,0.186174670714473,0.273347918341998,0.553467202755616,0.699439168691285,0.726422319505291,0.785087802477187,0.790448099293683,0.805193312069006
"East Central , 10705 Central Ave NE , Albuquerque , NM , 87123",54,0.178795679052365,0.256987551074733,0.365829161872146,0.394031357188419,0.427166591936921,0.609308737215004,0.713457463725449,0.721792272787056,0.755274564737771,0.76091820628474
"Eastlake , 13509 Eastlake Blvd , El Paso , TX , 79928",7,0.258347569292164,0.72809164447126,1.14592937335161,1.21526618853227,1.62663492871819,1.79809953525123,1.9307311290807,,,
"Edge Express Cary , 100 Crescent Commons , Cary , NC , 27518",30,0.0887821123544091,0.314153931170023,0.348257137582139,0.40085704553022,0.465438024993457,0.472674351045956,0.497481001776207,0.61332821521199,0.856331968997526,0.874038010766803
"Edge Express Dumfries , 17000 Jefferson Davis Hwy , Dumfries , VA , 22026",23,0.116293140768028,0.119050948890115,0.280242966322155,0.438167923910713,0.469318219546106,0.505806602539743,0.546284973118326,0.554205635625185,0.603817455687909,0.719121116619918
"Edge Express Garner , 4717 NC-42 , Garner , NC , 27529",12,0.0719289285802525,0.302176683010145,0.455880806345217,0.566172424394916,0.616823714242971,0.745433656304385,1.07024702970736,1.1213816395777,1.13302233865282,1.21083505306433
"Edge Express Morrisville , 1004 Morrisville Carpenter Rd , Morrisville , NC , 27560",39,0.190005334025685,0.245498021764034,0.303932899351862,0.466066560272812,0.469688839093759,0.767276518025442,0.903584992447895,1.09298276564448,1.13402394697772,1.14400828224959
"Edge Express Rock Hill , 2457 Cross Pointe Dr , Rock Hill , SC , 29730",14,0.117389242250551,0.164943823924429,0.351733405134287,0.574535025262821,0.718761663365691,0.736448045958541,0.888349137363363,1.038205064422,1.20351463865664,1.6323276175376
"Edge Express Shelby , 925 E Dixon Blvd , Shelby , NC , 28152",33,0.0952764468651008,0.319931379942824,0.430071922921159,0.547423637918004,0.689100384017366,0.819951306542388,0.922735374975045,0.963682790043683,1.11732376593406,1.12047304494744
"Edge Express Shelby 2 , 1696 E Dixon Blvd , Shelby , NC , 28152",16,0.447508775532902,0.466166337272276,0.732469192597574,0.76085426782689,0.947420111069856,1.03964988669228,1.06228518829302,1.29825207771894,1.33330089918193,1.54738264867724
"Edge Express Stafford , 110 Patriot Crossing Drive , Stafford , VA , 22554",20,0.0786557336700384,0.184934495538016,0.378823918037967,0.720366280690282,0.947072590450708,0.948808618469638,1.07496993675487,1.21283562865269,1.27246562045713,1.57833492651782
"Edgewood , 3 NM Hwy 344 , Edgewood , NM , 87015",0,,,,,,,,,,
"El Centro , 1351 N Imperial Ave , El Centro , CA , 92243",29,0.112891161413212,0.314546831051845,0.37599309806399,0.388813846978566,0.440774398892265,0.482375605195351,0.53178481131532,0.612062761019013,0.680655686974283,0.785589206914344
"El Paso Alameda , 5509 Alameda Ave , El Paso , TX , 79905",74,0.084275832265403,0.168828535080915,0.409967557962732,0.471193541773208,0.521899100348803,0.529249478928252,0.536804989065782,0.567833305121361,0.572193035241238,0.624274906549788
"El Paso Gateway , 10644 Gateway N Blvd , El Paso , TX , 79924",19,0.0527455350248555,0.106425177731394,0.325966940209951,0.475219717542661,0.599716378743451,0.603790930645736,0.611363173078694,0.75602786106879,1.01196548421368,1.12757535514366
"Elks Edge , 547 CC Camp Rd , Elkin , NC , 28621",12,0.134514418090768,0.357791154097983,0.481904436745699,0.619272503621016,1.18300487366684,1.24903391907491,1.25024803244333,1.29225668225156,1.30317562876904,1.39738519511554
"Emerson , 3120 Emerson St , Jacksonville , FL , 32207",43,0.106622468223834,0.519544420496226,0.523792840011126,0.530837270445498,0.702248550777647,0.733327858438593,0.78128384741096,0.782752399577803,0.849304274354262,0.864965029946775
"Encinitas Car Wash , 293 N El Camino Real , Encinitas , CA , 92024",60,0.0528796638994722,0.122197905506803,0.131788238157607,0.318510520096103,0.351068743664729,0.353133355344675,0.494512883249628,0.513333265588064,0.54071495197136,0.611343764771809
"Escondido , 862 N Broadway , Escondido , CA , 92025",121,0.100485240320325,0.110682368599787,0.15926905039677,0.1686693534908,0.228700258422896,0.316016916749576,0.342149331037586,0.411606376742883,0.424505213305478,0.43327159563094
"Espanola , 1319 N Riverside Dr , Espanola , NM , 87532",13,0.103796439758573,0.216090341016706,0.331154536618045,0.751409507732956,1.09996499793427,1.36584298344708,1.52479615976611,1.53858955882331,1.67216649548919,1.69571921870407
"Evanston Car Wash , 2416 Dempster St , Evanston , IL , 60202",127,0.0538805747638611,0.150290395269922,0.21003744386635,0.375200937261079,0.403767859045788,0.448532619361397,0.480229051689303,0.481928344302444,0.492138241208619,0.504532721241687
"Evergreen Car Wash , 3303 San Felipe Rd , San Jose , CA , 95135",55,0.366927908046204,0.535360588625642,0.55213113496803,0.697742883024665,0.722046108776363,0.789961011925287,0.827132380785076,0.894893703633835,0.897933000273757,0.93783595381378
"Express Auto Wash  Coquitlam , 1035 Lougheed Hwy. , Coquitlam , BC , V3K 6N5",95,0.0545551270479407,0.116515223884017,0.131844701534144,0.175885796166939,0.19395499726904,0.256978971060972,0.258214241839209,0.272207655290307,0.277635059387538,0.355534223731286
"Express Auto Wash Surrey , 2337 King George Blvd , Surrey , BC , V4A 5A4",74,0.0893933368342501,0.145436474875457,0.150128356290686,0.160527053809115,0.362297246025419,0.384867471147447,0.401043192523227,0.408288464417588,0.420429214559799,0.423258520846936
"Express Car Wash Dalby , 6653 Dalby Dr , Colorado Springs , CO , 80923",33,0.0581658824007144,0.10812623265768,0.284624348414266,0.307600925409017,0.464319743097009,0.913048980620647,0.924027252458148,0.985846666441947,1.02878902254351,1.04801201550018
"Express Car Wash Fillmore , 301 E Fillmore St , Colorado Springs , CO , 80907",65,0.0807036072469062,0.0911155102232664,0.253273678016149,0.271449655089489,0.350576175312435,0.431440505063554,0.505514058314351,0.576531546273075,0.763402033211215,0.764140007052419
"Express Car Wash Republic , 1378 Republic Dr , Colorado Springs , CO , 80921",24,0.0651993058696174,0.102850022928382,0.274702688846451,0.299055086785476,0.369405183415727,0.400681404801033,0.488555949550824,0.60968630097285,0.868208053121586,0.890972192540971
"Express On Vaughn , 6870 Vaughn Rd , Montgomery , AL , 36116",29,0.0480031841338409,0.294438684706984,0.6191183545985,0.671456421375698,0.858812919538816,0.885132121404957,1.0060066184758,1.03567444249858,1.10737248235864,1.11388974689394
"Express Pro Carwash Auburn , 44 Auburn Run Ln , Auburn , GA , 30011",3,0.461396129378515,0.952366709530331,1.11803418651296,,,,,,,
"Express Tunnel Carwash , 63 Durham St , Bathurst , NSW , 2795",17,0.0306327963655383,0.0994194477508812,0.153994876924874,0.167723329298033,0.187972040006667,0.268424235205819,0.298457979171182,0.416052215192246,0.454212416758991,0.637974736440693
"Express Wash Central , 445 Florida Central Pkwy , Longwood , FL , 32750",30,0.0436246422762622,0.362529110645647,0.429013067033105,0.596019068615125,0.865003461931846,0.935064418599586,0.978983813214848,1.04054257613231,1.11916606348956,1.16206247946684
"Express Wash Kissimmee , 1095 Amber Pointe Blvd , Kissimmee , FL , 34744",16,0.150838942789407,0.178990020704552,0.478691124241516,0.702169952874472,0.730889828710411,0.787663584626941,0.809438912295988,0.898615450363392,1.14168419854986,1.44225950875148
"Express Wash Lakeland , 5430 Florida Ave S , Lakeland , FL , 33813",20,0.0754289699493093,0.360656374247925,0.377732289801859,0.639117117868009,0.695983212023879,0.752831061619439,0.854611256707061,0.896117062117149,0.940963944551753,0.955699098362987
"Extreme Express , 655 W San Carlos St , San Jose , CA , 95126",294,0.0283931241497545,0.111749454771292,0.140077195999201,0.207349101135988,0.273087769361679,0.283442399606921,0.301972814405588,0.305355006833776,0.313967735346762,0.325984775615458
"FASTLANE EXPRESS CAR WASH , 924 E 30th Ave , Hutchinson , KS , 67502",18,0.10702236414893,0.400754268919865,0.595537991629875,0.659771381238874,0.900790699726538,1.03693421710907,1.09614711206044,1.13455346503365,1.25245889874509,1.33837254947564
"FLAVO_N.Hwy27 , 1101 US-27 , Avon Park , FL , 33825",6,0.608675113943194,0.902433977241671,1.18633443225611,1.50906298202475,1.57230922434866,1.65954661638988,,,,
"FLKIS_W.IrloBronson , 9190 W Irlo Bronson Memorial Hwy , Kissimmee , FL , 34747",9,0.44219433044855,0.53387717095909,1.08938544039229,1.11346359650764,1.35158730960767,1.44665557143837,1.66738012596403,1.8465271216027,1.89520202649971,
"FLLAK_Hwy27 , 23461 US-27 , Lake Wales , FL , 33859",5,0.163502929744223,0.398066513030801,0.893610826809721,1.54447368738995,1.99739606154747,,,,,
"FLORL_Narcoossee , 14418 Narcoossee Rd , Orlando , FL , 32832",8,0.1181288206562,0.405907837338344,0.698364905501146,0.925050211689193,1.01603441358781,1.39884932988055,1.7418123891772,1.83143025570689,,
"FLOVI_Alafaya , 2971 Alafaya Trail , Oviedo , FL , 32765",26,0.148864398379086,0.865374586773502,0.883770518312617,1.13820124641691,1.43409487864473,1.4351108867599,1.46058411159774,1.53690009738666,1.56042218120357,1.61363731127239
"FLWIN_W.Colonial , 14580 W Colonial Dr , Winter Garden , FL , 34787",18,0.408906760813159,0.547616651010849,0.570558229714517,0.57777022373628,0.847444492816766,0.939742328148142,1.07934080962217,1.11894995861047,1.12185028415882,1.20655654053219
"Fairborn Car Wash , 1052 Kauffman Ave , Fairborn , OH , 45324",22,0.275263458044566,0.315429427181345,0.415833062466091,0.684681063529668,0.691858705158556,0.843386855876696,0.84420019274254,0.995995351648657,1.02668125819621,1.0721972901314
"Fairhope , 20310 AL-181 , Fairhope , AL , 36532",3,0.13497278834056,1.38439729136845,1.64048986372491,,,,,,,
"Falcon , 10150 Walker St , Lenexa , KS , 66220",19,0.113219616595201,0.120833600220149,0.192942723037014,0.453699036471304,0.633381531441022,0.916705732148859,0.93422476675139,0.985877960937665,1.08609036100077,1.14094878740177
"Fast Lap Car Wash , 3830 N 51st Ave , Phoenix , AZ , 85031",48,0.152783583332012,0.281354981187208,0.359376153556867,0.369475680994762,0.408666730751316,0.507582954343917,0.51018551100984,0.541118167981262,0.595619977691182,0.621723910085215
"Fast N Furious , 2804 Ring Rd , Elizabethtown , KY , 42701",8,0.725947158106361,0.743333917607808,0.748875019791867,0.773759817997985,0.782344620815008,0.857341782861392,1.04954924107549,1.51048159264117,,
"Fast Pass Car Wash , 638 North H Street , Lompoc , CA , 93436",22,0.118014055667248,0.118268184191971,0.332878613003209,0.333910952869942,0.44241814943868,0.552290282563023,0.59080220594313,0.663117432332989,0.663385637272357,0.672338445571049
"Fast Trac , 550 Maxham Rd , Austell , GA , 30168",20,0.0717857232906346,0.267254306901596,0.279897069113224,0.467603399899935,0.725656866415683,0.806925917858887,0.818166189825227,1.09918313240454,1.21413803382381,1.31838539542808
"Fenton , 3709 Owen Rd , Fenton , MI , 48430",12,0.10319132152964,0.2278646124677,0.351783266954627,0.42300956606605,0.654616562360386,1.17290292306735,1.1824212649377,1.55307431260565,1.85397218778455,1.86667977557548
"Fernandina Beach , 474339 SR 200 , Fernandina Beach , FL , 32034",7,0.0377883322854841,0.349380494760107,0.890340105892172,1.11679042630232,1.56874715767786,1.90685908566399,1.9159737436005,,,
"Fine N Shine , 1304 TX-121 , Bonham , TX , 75418",14,0.421179345262594,0.641420515635455,0.661277847307126,0.826787073785379,0.891412398324073,0.9984400010888,1.01144747710054,1.05406634351225,1.1013961893535,1.11133602992028
"Firehose Car Wash , 1269 E 17th St , Idaho Falls , ID , 83404",55,0.168923732038955,0.253683490754407,0.346018255905327,0.422338183150773,0.480635545601522,0.586339246682683,0.664378733428479,0.78243673317314,0.794876574863467,0.882507295041681
"Five Star Boone , 1200 Blowing Rock Rd , Boone , NC , 28607",37,0.0322484760009743,0.207424804757819,0.213906461998468,0.216945700890379,0.319379605265256,0.374701774617241,0.42471124382635,0.450859762684133,0.466350195954679,0.492328447885702
"Five Star Gate City , 3803 W Gate City Blvd , Greensboro , NC , 27407",51,0.17152923179367,0.335974926574687,0.342239966948095,0.346029848176992,0.453099017782531,0.629381119939145,0.669801081205114,0.683286181589772,0.769185397996253,0.781146873360584
"Five Star Statesville , 117 Turnersburg Hwy , Statesville , NC , 28625",26,0.0437494120878607,0.11309450461439,0.149949941473676,0.276884312023175,0.506076835536755,0.930597156940739,0.935046306564213,1.20726480209883,1.38634282255037,1.48268769457561
"Flawless Auto Bath Inc , 380 PORT RICHMOND AVE , STATEN ISLAND , NY , 10302",178,0.0230221195625016,0.0820225290596128,0.110322004561591,0.184037950142428,0.184148768559264,0.2002982402674,0.251868996152384,0.266498910377471,0.268832569426908,0.282255198300147
"Fleming Island , 1725 Eagle Harbor Pkwy , Fleming Island , FL , 32003",9,0.0495278467458085,0.208730809267003,0.380120976278182,0.433485385230688,0.534248327816771,0.893168168585313,1.25204409159644,1.27615581651607,1.58864524973912,
"Flex Wash , 1285 U.S. 31 N , Petoskey , MI , 49770",3,0.0318945772913938,0.548431609589498,1.62012036008374,,,,,,,
"Florence , 2339 David H McLeod Blvd , Florence , SC , 29501",30,0.181501220268322,0.281012837457123,0.339512035050667,0.436725753563478,0.464038153260472,0.485807915099559,0.536585539492662,0.568410033401427,0.605439491450364,0.633595252475796
"Floris Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",25,0.07046990271296,0.123791117983422,0.149775911733493,0.205950810832794,0.271892242506935,0.272474151538099,0.296898812277016,0.941481341220347,0.976378614143776,1.04838683272066
"Floris Car Wash Econ , 1754 N Econlockhatchee Trail , Orlando , FL , 32825",24,0.0776512141264154,0.436472855531195,0.458944751205296,0.556531718388193,0.577572935661617,0.641241118154967,0.830808898985085,0.852456840906464,0.890090110665992,1.15136256550172
"FoamWorks Brunswick , 5200 Altama Ave , Brunswick , GA , 31525",25,0.302399023958804,0.35113419625651,0.592923818891641,0.626367659101791,0.662114823443458,0.776870340376986,0.779447493252446,0.914910623986477,0.963277002745843,1.00969895747893
"FoamWorks Cordele , 1305 16th Ave E , Cordele , GA , 31015",18,0.0584113138021479,0.220734362952768,0.353701348290933,0.574725948901432,0.577883000943106,0.734171283888065,0.863191843821936,0.955012551724016,1.04354219269577,1.22580010680859
"FoamWorks Hartley Bridge , 4701 Hartley Bridge Rd , Macon , GA , 31216",9,0.161900722664888,0.338014306386927,0.507861622359684,0.690935530030288,0.79780261203548,1.19513473731616,1.89406662195875,1.9184773861671,1.96205834467317,
"FoamWorks Lithia Springs , 369 Westfork Ct , Lithia Springs , GA , 30122",20,0.0410077103684147,0.480383141322449,0.55556246281492,0.721542950387305,0.931787638562951,1.0312682117012,1.05159634297966,1.19468364959663,1.2874380322512,1.30741582101707
"FoamWorks Riverside , 4780 Riverside Dr. , Macon , GA , 31201",14,0.153938725710499,0.282085197816685,0.406426791605624,1.17237705041735,1.2454070319963,1.28775927555933,1.31271797158434,1.42709360291698,1.61694280325436,1.62457672143999
"FoamWorks Thomaston , 5551 Thomaston Rd. , Macon , GA , 31220",15,0.151045952572014,0.455682459736507,0.591610327506408,1.16499161755749,1.39925298817907,1.64397264687793,1.71235531572583,1.8137473956505,1.88591166302717,1.95421844943278
"FoamWorks Vidalia , 203 Rigsbee Dr , Vidalia , GA , 30474",14,0.287392216607325,0.333441725225963,0.734644612968367,0.968858074052654,0.972468743317489,1.03624614457885,1.06222035691017,1.06457378966667,1.15853634592826,1.15884854381335
"Foothills Car Wash , 5010 E Ray Rd , Phoenix , AZ , 85044",51,0.0317134694465368,0.144008826797099,0.260200726908533,0.261199828713193,0.269458702643326,0.426939425474158,0.431106252987345,0.479757283707918,0.599214032382214,0.740302534895441
"Ford CarWash , 25535 Ford Rd , Dearborn Heights , MI , 48127",52,0.0846412695091044,0.166235321574424,0.334263321153886,0.519727765590495,0.53552607425163,0.544668944554022,0.664050484393719,0.762953203115504,0.813308971408491,0.826676352637418
"Forest City , 157 Plaza Dr , Forest City , NC , 28043",17,0.228552072963111,0.319046644075846,0.363279788941725,0.60031309238652,0.67284832027591,0.742194909799034,0.898494009045706,0.996033077212185,1.05348331316328,1.3329729977857
"Fort Lauderdale , 1075 W Sunrise Blvd , Fort Lauderdale , FL , 33311",104,0.116595043989889,0.20589047212795,0.303784897320182,0.391444262704003,0.393403807443606,0.417271050646069,0.557641753454176,0.634608483503315,0.648967849584297,0.728533450707024
"Fort Smith - Highway 71 , 12114 US-71 , Fort Smith , AR , 72916",5,0.161628214067845,0.620540315384511,1.05474003415862,1.2530562305055,1.3995988290862,,,,,
"Fort Smith - Massard Rd , 5800 Massard Rd , Fort Smith , AR , 72903",2,0.154041570619614,0.744247860227525,,,,,,,,
"Frankieu0027s Car Wash Gilbert , 615 W Ray Rd , Gilbert , AZ , 85233",39,0.21718282556799,0.383905143822928,0.777871034712353,0.943388580421751,0.961623612071298,1.03220306285766,1.05392411180771,1.0723278082937,1.08962135751461,1.19822411319217
"Fresh Wash - Braselton , Exchange Way , Braselton , GA , 30517",4,0.28882372761879,0.416305027470341,0.701530108202372,0.952713610803037,,,,,,
"Fresh Wash - Gainesville , 1051 E E Butler Pkwy , Gainesville , GA , 30501",25,0.0827857331802603,0.413026439450152,0.588934381727453,0.764169518733668,0.921506078383951,1.05080605864138,1.07686872113921,1.08361338803035,1.09745608245189,1.1256535097119
"Ft Lauderdale , 1080 NW 31st Ave , Fort Lauderdale , FL , 33311",58,0.0755993619706425,0.356527039411507,0.36847954817782,0.399548481703052,0.494008981770161,0.607192659687218,0.74359566263375,0.901039012976732,0.964209964256128,0.997210312938186
"Ft Walton -Beal , 794 Beal Pkwy NW , Fort Walton Beach , FL , 32547",24,0.207286071211006,0.305498176030181,0.465878338476929,0.481188630133782,0.646710604932149,0.746036819694076,0.808991625382614,0.867700613822051,0.890418623975028,0.944141453420078
"Ft. Lupton , 120 Copper Pl. , Fort Lupton , CO , 80621",8,0.180237901098407,0.484795280315399,0.548559602180361,0.612038504569091,0.668663271368764,0.937540648880234,1.00526699334687,1.12027592246124,,
"Fullerton Car Wash , 800 N Harbor Blvd , Fullerton , CA , 92832",94,0.102456034864657,0.243957323170394,0.256437562565152,0.259192070948919,0.270077928360497,0.283891653159806,0.354716299167874,0.356163251373776,0.367725258272578,0.372471114903259
"Fusion Express CarWash , 760 Benetook Ave , Mildura , VIC , 3500",7,0.765827205511546,0.811295816201105,0.938926866370156,1.07898355335358,1.16448627546559,1.52660230492936,1.91671841773498,,,
"GAWOO_Eagle , 2907 Eagle Dr , Woodstock , GA , 30189",25,0.061550811581908,0.125830076506181,0.211927671039089,0.245441693205913,0.251618050856172,0.359186045829835,0.485483368925941,0.68849224317004,0.778074807241325,0.822400917366813
"Galesburg , 334 E Carl Sandburg Dr , Galesburg , IL , 61401",22,0.0825096401808945,0.239206237424397,0.657013588783713,0.926640947424768,0.9696984158061,0.983056875755183,0.994272152715969,1.00712151395742,1.05705277923884,1.17911030736466
"Gallo Car Wash , 3020 NW 13th St , Gainesville , FL , 32609",42,0.115123686477093,0.273659483147751,0.467438421769763,0.51032045513781,0.540816092977162,0.70759354822044,0.712445094869245,0.723191496159066,0.757317893804576,0.914671300390918
"Gallup 49 , 1060 US-491 , Gallup , NM , 87301",18,0.130442214600646,0.210311483385255,0.327123793450664,0.557762060951704,0.636429167085535,0.766293266370765,0.869879795534785,0.923691676901871,0.92774068037771,1.06630707789221
"Gallup 66 , 1300 E Historic Hwy 66 , Gallup , NM , 87301",17,0.286894517443152,0.44629834039859,0.727113054365551,0.73816534660516,1.10508971498049,1.16900889080546,1.17592485979308,1.24266276724345,1.25126730912077,1.26694206605303
"Gardendale , 420 Fieldstown Rd , Gardendale , AL , 35071",13,0.0750329350651461,0.235089648080689,0.325820294571279,0.369054591851271,0.408069456019956,0.452259226057037,0.466659749226208,0.484375887609517,0.51664615685253,0.61643846946027
"Georgetown , 20945 N Dupont Blvd , Georgetown , DE , 19947",9,0.407375034451363,0.498730132164991,0.6529150611915,0.680742131679138,0.745047174542351,0.896082701692112,1.38851797334115,1.72844312455578,1.94161358523936,
"Glacier Express 24th St , 90 24th St W , Billings , MT , 59102",43,0.031164022225391,0.141334543683747,0.234199331196298,0.2762491170578,0.285376861556214,0.359642736656682,0.393056479352099,0.595705631685134,0.640373016940971,0.70320903177286
"Glacier Express King Ave , 1832 King Ave W , Billings , MT , 59102",40,0.161352737866783,0.25766584760262,0.440503574964553,0.464618387852863,0.480363598957884,0.534614258025598,0.546887321007198,0.549493774407048,0.567659368720123,0.62213758740304
"Gloss Car Wash , 5712 Lawrenceville Hwy , Lilburn , GA , 30047",9,0.176731032124803,0.387129254499204,0.835429734834856,1.34161008385344,1.47874516004119,1.49425419922547,1.69874910630888,1.74685459056008,1.92947020903262,
"Go Clean Car Wash , 2315 Capital Cir NE , Tallahassee , FL , 32308",46,0.318821472018278,0.338079201148667,0.410113868151375,0.469563217856712,0.60327871949982,0.648757466302485,0.749508336976853,0.80889753481929,0.818288014374708,0.86193157429898
"Go Clean Car Wash Eufaula , 1 Veteran Blvd , Eufaula , AL , 36027",4,0.0305762634508864,0.995467001300934,1.15663957881524,1.92149309137503,,,,,,
"Go Clean Mobile City , 6658 Mobile Hwy , Pensacola , FL , 32526",11,0.197838583288388,0.57440154279114,0.72579023831906,0.889962614017363,0.944207759059306,1.12576313162235,1.12933073910476,1.40733348121682,1.48592136260031,1.78589668279427
"Go Clean Monroe , 3218 N Monroe St , Tallahassee , FL , 32303",24,0.0706770507794515,0.381206700221383,0.628541333642952,0.652761214350765,0.78440317632736,0.83629105517097,0.945116121528266,0.953768097437107,0.977671879125121,1.02784409418896
"Go Clean Pensacola , 8897 Pensacola Blvd , Pensacola , FL , 32534",22,0.0418143424755562,0.277104200337525,0.320877847015971,0.473989219746925,0.480932362591928,0.485287753064144,0.546381415405519,0.547768942199125,0.685185316108587,0.701153642297618
"Go Green N Clean , 196 Onix Dr , Kennett Square , PA , 19348",21,0.0595913013971572,0.121024039104768,0.23706620812974,0.435408460894946,0.461749890919239,0.652198385431282,0.970608770482808,1.25580685610104,1.29069747218667,1.44511872870161
"Googie Anaheim , 1250 N Euclid St , Anaheim , CA , 92801",125,0.0312804795019814,0.0597274270591968,0.138675807536786,0.175131770224963,0.226832629484731,0.305111863457288,0.377437649420685,0.54309988775297,0.590408445152707,0.598148086172286
"Googie Whittier , 8016 Santa Fe Springs Rd. , Whittier , CA , 90602",100,0.0466339630899086,0.136015267944687,0.265484552131489,0.281194346255705,0.28983136260394,0.293596201310788,0.304342305539456,0.326943894215592,0.344608296703237,0.379280208023383
"Grand Prix CW , 3080 San Pablo Dam Rd , San Pablo , CA , 94803",78,0.0306095307770009,0.221083121320962,0.26307562452447,0.307235823641731,0.34531071998725,0.421729810126003,0.461937778021633,0.465139737852494,0.502791870243146,0.504974392575541
"Grand Prix Express , 4069 San Pablo Dam Rd , El Sobrante , CA , 94803",64,0.0786630162757773,0.0942625222674703,0.21737117237597,0.314748114941776,0.417427206037842,0.464597410967407,0.540555394384242,0.625574142829061,0.747153732925194,0.75837260483069
"Granite Falls , Riverbend Club Point , Granite Falls , NC , 28630",3,1.13570327036908,1.34515955936466,1.81492154810097,,,,,,,
"Grease Monkey 1116 , 5505 Bob Bullock Loop , Laredo , TX , 78041",26,0.348268586022993,0.352141411168891,0.749348035407823,0.965498929579164,0.985625867830906,1.31682142861804,1.32536332662512,1.38413133265152,1.38563379583523,1.40755128707389
"Great North Auto Wash , 2701 N Lincoln Rd , Escanaba , MI , 49829",4,0.718630612599035,0.72904485021461,1.414390663621,1.96396570526083,,,,,,
"Green Ocean Car Wash , 187 Teaticket Hwy , Falmouth , MA , 2536",6,0.0854786856290472,0.361817085011516,0.430094857369902,0.850406053198346,1.21435650636555,1.48479758523951,,,,
"Greenbrier - S Broadview St , 98 S Broadview St , Greenbrier , AR , 72058",3,0.0386690245430681,0.333052153462743,0.775539687381138,,,,,,,
"Greenway Auto Wash , 3900 Owen Rd , Fenton , MI , 48430",12,0.164746223738988,0.288655553377677,0.412040799960867,0.483044061026421,0.714304021517716,1.13533376554301,1.23214541385363,1.53975024721966,1.86780173261234,1.88365566080446
"Grime Scene , 513 TX-114 , Levelland , TX , 79336",12,0.233333779574057,0.51125551722192,0.605617826271492,0.619842630272,0.712254693391923,0.896592709087268,0.938948745967078,1.15609391496478,1.21178807521308,1.24466637444092
"Gwatzilla Car Wash , 1701 T P White Dr , Jacksonville , AR , 72076",11,0.246516557812512,0.395671418581399,0.421397606232705,0.570522178337087,0.58887859591697,0.92609040859151,0.988811856892556,1.07245803626342,1.12349772921185,1.20598152266129
"H2GLO CAR WASH , 1905 Electric Rd , Cave Spring , VA , 24018",14,0.22611751676375,0.268613420860251,0.558295217182348,1.06093308602434,1.23640943477984,1.33162213957997,1.39821215815041,1.40359984780359,1.67392463389694,1.67547986632836
"H2O AUTO SPA , 2545 HYLAN BLVD , STATEN ISLAND , NY , 10306",87,0.0640536897662337,0.0872913410805241,0.131947386512159,0.161385421264046,0.164140363108922,0.230709614178769,0.238922371925415,0.239407510026066,0.259715373851963,0.325780330575597
"HAMPTON AUTO WASH , 296 W Montauk Hwy , Hampton Bays , NY , 11946",10,0.275397739457909,0.774017491218555,1.16534144491279,1.4587262309065,1.46793172520668,1.50455173692882,1.59707441455878,1.80841854998312,1.81032857057386,1.9013581602451
"HIPPO CAR WASH , 510 W Bosanko Ave , Coeur du0027Alene , ID , 83815",47,0.270605115436808,0.295123754194437,0.363437610402679,0.37072624879199,0.400173289840814,0.575146834056041,0.743737301246934,0.773235299229899,0.788958007086027,0.794346725380806
"HONDA WORLD , 1 Swope Autocenter Dr , Louisville , KY , 40299",29,0.184855367331934,0.228036209068504,0.28827548199932,0.452943200205207,0.463176922335886,0.505074686964213,0.516263565153745,0.693266855873385,0.726727851926571,0.806339585623434
